arzt_id;stadt;fachrichtung;fachgruppe;bundesland;flaeche_km2;einwohner;anzahl_bewertungen;durchschnittsbewertung
10059996;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;1.25
10063049;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;5;2.59
10063049;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;5;2.59
10064525;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;2.51
10064525;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;2.51
10067463;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;16;2.16
10067463;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;16;2.16
10069236;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;13;3.28
10069236;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;13;3.28
10069412;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;1.48
10069412;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;1.48
10071586;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;30;1.62
10071586;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;30;1.62
10077948;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;9;2.83
10077948;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;9;2.83
10077950;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;31;2.03
10077950;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;31;2.03
10078363;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;34;3.05
10078363;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;34;3.05
10078375;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;16;1.8
10078375;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;16;1.8
10078786;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;2.46
10078786;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;2.46
10079053;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;1.14
10079053;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;1.14
10080251;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;11;2.72
10080251;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;11;2.72
10080371;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;12;1.36
10080371;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;12;1.36
10080372;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;12;1.58
10080372;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;12;1.58
10080562;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;29;3.31
10080562;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;29;3.31
10080855;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;3.52
10080855;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;3.52
10080937;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;1.49
10080937;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;1.49
10080990;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;1.82
10080990;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;1.82
10087201;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.89
10087201;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.89
10087618;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;15;1.48
10087618;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;1.48
10088947;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;1.33
10088947;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;1.33
10088948;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;2.2
10088948;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;2.2
10091277;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.58
10091277;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.58
10091681;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;2.06
10091681;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;2.06
10091936;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.19
10091936;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.19
10095119;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;20;2.07
10095119;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;20;2.07
10097008;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;1.58
10097008;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;1.58
10099243;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;15;1.33
10099243;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;1.33
10102575;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;17;1.79
10102575;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;17;1.79
10104873;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;23;1.43
10104873;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;23;1.43
10105606;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;2.41
10105606;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;2.41
10115288;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;12;2.18
10115288;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;12;2.18
10117265;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.05
10117265;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.05
10119637;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;13;1.53
10119637;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;13;1.53
10124500;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;10;1.39
10124500;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;10;1.39
10250186;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;2.0
10250186;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;2.0
10255991;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;26;1.39
10255991;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;26;1.39
10260892;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;19;1.71
10260892;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;19;1.71
10261003;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;10;1.09
10261003;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;10;1.09
10261363;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;5;1.24
10261363;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;5;1.24
10264017;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;18;1.47
10264017;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;18;1.47
10264228;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.0
10264228;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.0
10264253;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.25
10264253;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.25
10266860;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.0
10266860;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.0
10268737;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;28;1.95
10268737;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;28;1.95
10270997;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.59
10270997;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.59
10271134;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.9
10271134;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.9
10271160;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;1.35
10271160;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;1.35
10271378;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;26;2.32
10271378;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;26;2.32
10271497;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;18;1.42
10271497;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;18;1.42
10271733;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;12;2.17
10271733;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;12;2.17
10271862;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.0
10271862;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.0
10272060;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.29
10272060;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.29
10272095;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.35
10272095;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.35
10272231;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;9;1.85
10272231;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;9;1.85
10272521;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;1.26
10272521;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;1.26
10272736;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;11;1.24
10272736;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;11;1.24
10273009;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;1.47
10273009;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;1.47
10273085;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;1.07
10273085;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;1.07
10273099;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;17;3.18
10273099;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;17;3.18
10273747;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;2.08
10273747;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;2.08
10273983;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;11;1.73
10273983;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;11;1.73
10274033;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;33;1.91
10274033;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;33;1.91
10274480;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.94
10274480;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.94
10275509;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;5.6
10275509;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;5.6
10275892;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;29;1.27
10275892;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;29;1.27
10276375;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;31;1.95
10276375;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;31;1.95
10277098;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;10;1.14
10277098;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;10;1.14
10277198;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;27;2.17
10277198;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;27;2.17
10277695;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;22;1.25
10277695;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;22;1.25
10278003;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;20;2.31
10278003;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;20;2.31
10278598;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;2.02
10278598;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;2.02
10279177;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.4
10279177;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.4
10279377;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;2.12
10279377;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;2.12
10279944;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;9;2.98
10279944;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;9;2.98
10279968;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;24;1.39
10279968;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;24;1.39
10280265;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;21;2.13
10280265;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;21;2.13
10280460;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;2.95
10280460;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;2.95
10280465;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;22;2.75
10280465;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;22;2.75
10280691;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;16;1.53
10280691;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;16;1.53
10286085;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;13;1.24
10286085;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;13;1.24
10288929;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;1.06
10288929;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;4;1.06
10291530;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;22;1.5
10291530;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;22;1.5
10319569;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;3;1.28
10319569;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;3;1.28
10331046;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.0
10331046;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.0
10331050;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.44
10331050;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.44
10332534;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;14;1.49
10332534;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;14;1.49
10333432;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;15;1.59
10333432;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;1.59
10333495;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;19;1.09
10333495;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;19;1.09
10334327;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.45
10334327;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.45
10334715;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;8;1.76
10334715;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;8;1.76
10335665;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;19;1.92
10335665;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;19;1.92
10336362;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;6;1.46
10336362;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;6;1.46
10336710;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;23;2.12
10336710;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;23;2.12
10339345;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.4
10339345;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.4
10359747;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;6;5.54
10359747;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;6;5.54
10360143;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.12
10360143;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.12
10360355;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;15;2.7
10360355;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;2.7
10361867;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.71
10361867;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.71
10362010;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;25;1.41
10362010;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;25;1.41
10383853;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;11;1.15
10383853;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;11;1.15
10384795;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;6;1.8
10384795;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;6;1.8
10385479;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.34
10385479;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.34
10385549;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.09
10385549;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.09
10385676;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;10;1.72
10385676;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;10;1.72
10385847;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;29;1.38
10385847;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;29;1.38
10385897;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;35;1.98
10385897;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;35;1.98
10387217;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;17;1.68
10387217;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;17;1.68
10389591;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;6;1.19
10389591;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;6;1.19
10408332;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.05
10408332;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.05
10408407;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.54
10408407;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.54
10409023;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.24
10409023;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.24
10409808;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.47
10409808;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.47
10410954;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;26;2.31
10410954;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;26;2.31
10411195;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;15;1.61
10411195;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;15;1.61
10413430;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;7;1.46
10413430;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;7;1.46
10416651;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;1;1.17
10416651;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;1;1.17
11000487;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;2;1.0
11000487;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;2;1.0
11009328;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;27;1.53
11009328;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;27;1.53
11017095;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;11;1.98
11017095;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;11;1.98
11028366;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;14;1.66
11028366;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;15.45;2842.0;14;1.66
11029665;München;Praktischer Arzt;Hausärztliche / Allgemeine Versorgung;Bayern;310.7;1505005.0;4;1.46
